url,label,url_length,num_dots,num_hyphens,num_at,num_digits,num_params,num_slashes,num_question,num_percent,num_special,domain_length,path_length,has_https,has_http,has_suspicious_kw
cswisdom.com/,benign,13,1,0,0,0,0,1,0,0,0,0,13,0,0,0
ibabuzz.com/outtakes/category/night-owl/crown-city-rockers/,benign,59,1,3,0,0,0,5,0,0,0,0,59,0,0,0
youtube.com/watch?v=ueziUAQR9LU,benign,31,1,0,0,1,1,1,1,0,2,0,17,0,0,0
en.wikipedia.org/wiki/Simonne_Monet-Chartrand,benign,45,2,1,0,0,0,2,0,0,1,0,45,0,0,0
martindale.com/Brett-Donald-McIntosh/834737-lawyer.htm,benign,54,2,3,0,6,0,2,0,0,0,0,54,0,0,0
frillr.com/?q=taxonomy/term/1733,benign,32,1,0,0,4,1,3,1,0,2,0,11,0,0,0
bankingblog.celent.com/?p=2493,benign,30,2,0,0,4,1,1,1,0,2,0,23,0,0,1
en.wikipedia.org/wiki/Category:American_religious_leaders,benign,57,2,0,0,0,0,2,0,0,2,0,57,0,0,0
narrativemagazine.com/authors/saul-bellow,benign,41,1,1,0,0,0,2,0,0,0,0,41,0,0,0
benmeadowcroft.com/reports/corbato/,benign,35,1,0,0,0,0,3,0,0,0,0,35,0,0,0
spokeo.com/Mike+Burrows,benign,23,1,0,0,0,0,1,0,0,0,0,23,0,0,0
http://otomoto.pl/ciezarowe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,benign,121,3,0,0,18,0,5,0,0,2,10,104,0,1,0
youtube.com/watch?v=FXWq7qMYB2s,benign,31,1,0,0,2,1,1,1,0,2,0,17,0,0,0
cifstate.org/,benign,13,1,0,0,0,0,1,0,0,0,0,13,0,0,0
nchsband.com/,benign,13,1,0,0,0,0,1,0,0,0,0,13,0,0,0
tvguide.com/celebrities/peter-keleghan/169984,benign,45,1,1,0,6,0,3,0,0,0,0,45,0,0,0
arstechnica.com/apple/news/2011/07/how-charlie-miller-discovered-the-apple-battery-hackhow-a-security-researcher-discovered-the-apple-battery-hack.ars,benign,150,2,15,0,6,0,5,0,0,0,0,150,0,0,0
blog.metmuseum.org/penandparchment/tag/hours-of-jeanne-devreux/,benign,63,2,3,0,0,0,4,0,0,0,0,63,0,0,0
divacafe.net/,benign,13,1,0,0,0,0,1,0,0,0,0,13,0,0,0
archive.org/stream/lifeofmaryqueeno00headuoft/lifeofmaryqueeno00headuoft_djvu.txt,benign,81,2,0,0,4,0,3,0,0,1,0,81,0,0,0
http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website,benign,121,2,11,0,5,1,6,1,0,3,11,84,0,1,0
manta.com/c/mmq1m7y/coldwell-banker-heart-america,benign,49,1,3,0,2,0,3,0,0,0,0,49,0,0,1
superpages.com/bp/Milford-OH/Cliff-Riley-Insurance-L0125750056.htm,benign,66,2,4,0,10,0,3,0,0,0,0,66,0,0,0
ideas.repec.org/e/ppe73.html,benign,28,3,0,0,2,0,2,0,0,0,0,28,0,0,0
flickr.com/photos/cornforthimages/5812399737/,benign,45,1,0,0,10,0,4,0,0,0,0,45,0,0,0
national.citysearch.com/profile/45753728/vacaville_ca/fentons_creamery.html,benign,75,3,0,0,8,0,4,0,0,2,0,75,0,0,0
http://yourlust.com/videos/tight-euro-teen-anna-gets-properly-fucked-on-the-floor.html,benign,86,2,9,0,0,0,4,0,0,0,12,67,0,1,0
nytimes.com/pages/books/index.html,benign,34,2,0,0,0,0,3,0,0,0,0,34,0,0,0
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10372,benign,69,2,0,0,5,1,3,1,0,2,0,56,0,0,0
homegain.com/local_real_estate/ND/argusville.html,benign,49,2,0,0,0,0,3,0,0,2,0,49,0,0,0
http://noticias.uol.com.br/album/bbc/2015/04/01/obras-de-anel-rodoviario-de-r-68-bilhoes-afetam-rios-e-nascentes-em-sp.htm,benign,122,4,13,0,10,0,8,0,0,0,19,96,0,1,0
theglobeandmail.com/news/opinions/editorials/in-the-commons-the-kids-are-alright/article2011610/,benign,96,1,6,0,7,0,6,0,0,0,0,96,0,0,0
bw.edu/athletics/fb/staff/grabowski/,benign,36,1,0,0,0,0,5,0,0,0,0,36,0,0,0
fadsplymouth.com/,benign,17,1,0,0,0,0,1,0,0,0,0,17,0,0,0
locatetv.com/tv/ellen-degeneres-show/1964142/episode-guide,benign,58,1,3,0,7,0,4,0,0,0,0,58,0,0,0
imdb.com/name/nm0769371/,benign,24,1,0,0,7,0,3,0,0,0,0,24,0,0,0
scotborders-folk.org.uk/labels.htm,benign,34,3,1,0,0,0,1,0,0,0,0,34,0,0,0
visa.ca/gvav/list2005.jsp?year=2005&curMonth=12,benign,47,2,0,0,10,2,2,1,0,4,0,25,0,0,0
en.wikipedia.org/wiki/Party_of_One_(Peter_Elkas_album),benign,54,2,0,0,0,0,2,0,0,5,0,54,0,0,0
http://kienthuc.net.vn/diem-thi/diem-chuan-dai-hoc-bach-khoa-ha-noi-nam-2014-487293.html,benign,88,3,11,0,10,0,4,0,0,0,15,66,0,1,0
http://pikabu.ru/tag/%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC/hot,benign,85,1,0,0,15,0,5,0,20,0,9,69,0,1,0
absoluteastronomy.com/topics/Legion_of_Merit,benign,44,1,0,0,0,0,2,0,0,2,0,44,0,0,0
thaiairways.com/,benign,16,1,0,0,0,0,1,0,0,0,0,16,0,0,0
famouspeople.com/famous_biographies/Lizzie_Stanton.htm,benign,54,2,0,0,0,0,2,0,0,2,0,54,0,0,0
triclopsband.com/,benign,17,1,0,0,0,0,1,0,0,0,0,17,0,0,0
mp3raid.com/music/lo_key.html,benign,29,2,0,0,1,0,2,0,0,1,0,29,0,0,0
amtrakcalifornia.com/index.cfm/routes/san-joaquin/,benign,50,2,1,0,0,0,4,0,0,0,0,50,0,0,0
4martinique.com/,benign,16,1,0,0,1,0,1,0,0,0,0,16,0,0,0
http://extratorrent.cc/torrent/4189694/Linux+User+%26+Developer+-+50+Critical+Fixes+%28Issue+152%2C+2015%29.html,benign,112,2,1,0,23,0,5,0,4,0,15,90,0,1,0
dwaynemeisner.com/,benign,18,1,0,0,0,0,1,0,0,0,0,18,0,0,0
linkedin.com/pub/john-barkley/7/764/916,benign,39,1,1,0,7,0,5,0,0,0,0,39,0,0,0
flyershistory.com/cgi-bin/b-player.cgi?Bernie_Parent,benign,52,2,2,0,0,0,2,1,0,2,0,38,0,0,0
topix.com/ca/montreal-qc-montreal-nord,benign,38,1,3,0,0,0,2,0,0,0,0,38,0,0,0
trssllc.com/,benign,12,1,0,0,0,0,1,0,0,0,0,12,0,0,0
allgame.com/game.php?id=39396,benign,29,2,0,0,5,1,1,1,0,2,0,20,0,0,0
renerichardcollections.com/media.html,benign,37,2,0,0,0,0,1,0,0,0,0,37,0,0,0
securityfirstinternationalholdings.com/,benign,39,1,0,0,0,0,1,0,0,0,0,39,0,0,0
factbites.com/topics/Leyte,benign,26,1,0,0,0,0,2,0,0,0,0,26,0,0,0
car-stuff.com/pontiacgrandprixparts.htm,benign,39,2,1,0,0,0,1,0,0,0,0,39,0,0,0
usa-people-search.com/Find-Steven-Schwartz-CO.aspx,benign,50,2,5,0,0,0,1,0,0,0,0,50,0,0,0
en.wordpress.com/tag/j-pop/,benign,27,2,1,0,0,0,3,0,0,0,0,27,0,0,0
pinoyexchange.com/forums/archive/index.php/t-194687.html,benign,56,3,1,0,6,0,4,0,0,0,0,56,0,0,0
classicflix.com/buster-keaton-shorts-collection-bluray-1920-1923-p-11169.html,benign,77,2,8,0,13,0,1,0,0,0,0,77,0,0,0
vodacom.co.za/,benign,14,2,0,0,0,0,1,0,0,0,0,14,0,0,0
uwsuper.edu/alumni/halloffame/individuals.cfm,benign,45,2,0,0,0,0,3,0,0,0,0,45,0,0,0
suite.tekora.com/i/philippecoupjambet,benign,37,2,0,0,0,0,2,0,0,0,0,37,0,0,0
medicine.mcgill.ca/radiology/home_teachinghospitals.htm,benign,55,3,0,0,0,0,2,0,0,1,0,55,0,0,0
http://gizmodo.com/one-year-after-the-first-snowden-leak-whats-really-cha-1586213046/all,benign,88,1,10,0,10,0,4,0,0,0,11,70,0,1,0
jbmfilms.com/,benign,13,1,0,0,0,0,1,0,0,0,0,13,0,0,0
en.wikipedia.org/wiki/Southeast_High_School_(Kansas_City%2C_Missouri),benign,69,2,0,0,1,0,2,0,1,5,0,69,0,0,0
infopig.com/news/12-08-2009.html,benign,32,2,2,0,8,0,2,0,0,0,0,32,0,0,0
http://uproxx.com/dimemag/2015/05/lebron-instagram-like-wants-to-leave-school-to-be-model-she-shouldnt/,benign,103,1,11,0,6,0,7,0,0,0,10,86,0,1,0
linkedin.com/pub/tim-stepanski/18/319/149,benign,41,1,1,0,8,0,5,0,0,0,0,41,0,0,0
deafresources.info/,benign,19,1,0,0,0,0,1,0,0,0,0,19,0,0,0
http://web.tv/liveCategory/17/language/1/index/changeLanguage/newshared/searchAutoComplete,benign,90,1,0,0,3,0,10,0,0,0,6,77,0,1,0
juggle.com/gary-pettis,benign,22,1,1,0,0,0,1,0,0,0,0,22,0,0,0
weather.noaa.gov/weather/TX_cc_us.html,benign,38,3,0,0,0,0,2,0,0,2,0,38,0,0,0
answers.com/topic/the-northern-pikes,benign,36,1,2,0,0,0,2,0,0,0,0,36,0,0,0
uk.ask.com/wiki/Lou_Holtz,benign,25,2,0,0,0,0,2,0,0,1,0,25,0,0,0
adsoftheworld.com/profile/profile_country/Egypt?page=4,benign,54,1,0,0,1,1,3,1,0,3,0,47,0,0,0
lifeskate.com/skate/2009/01/jessica-dub%C3%A9-and-bryce-davison-win-pairs-event-at-2009-canadian-figure-skating-championships.html,benign,130,2,13,0,12,0,4,0,2,0,0,130,0,0,0
flixster.com/actor/tyrone-benskin,benign,33,1,1,0,0,0,2,0,0,0,0,33,0,0,0
basil-poledouris.thelyricarchive.com/lonesome-dove/,benign,51,2,2,0,0,0,2,0,0,0,0,51,0,0,0
monettecn.multiply.com/contacts,benign,31,2,0,0,0,0,1,0,0,0,0,31,0,0,0
collegehockeynews.com/news/2010/03/13_quinnipiac.php,benign,52,2,0,0,8,0,4,0,0,1,0,52,0,0,0
summitconnects.com/In_the_News/ARCHIVE/2005_06.htm,benign,50,2,0,0,6,0,3,0,0,3,0,50,0,0,0
http://yourlust.com/videos/frantic-european-blondie-rocks-the-show-with-masturbation-solo.html,benign,94,2,8,0,0,0,4,0,0,0,12,75,0,1,0
dailymotion.com/video/x3ytl9_wcw-superbrawl-1998-part-1_sport,benign,61,1,4,0,7,0,2,0,0,2,0,61,0,0,0
imdb.com/name/nm0056924/,benign,24,1,0,0,7,0,3,0,0,0,0,24,0,0,0
wn.com/De_La_Rue,benign,16,1,0,0,0,0,1,0,0,2,0,16,0,0,0
ehow.com/list_7588256_solar-panel-manufacturing-companies.html,benign,62,2,3,0,7,0,1,0,0,2,0,62,0,0,0
prnewswire.com/news-releases/reportlinker-adds-the-top-10-confectionery-companies-84485407.html,benign,95,2,8,0,10,0,2,0,0,0,0,95,0,0,0
sanfranciscobay.sierraclub.org/,benign,31,2,0,0,0,0,1,0,0,0,0,31,0,0,0
myspace.com/amyryan07,benign,21,1,0,0,2,0,1,0,0,0,0,21,0,0,0
placesforafrica.com/exdeo/directions.php,benign,40,2,0,0,0,0,2,0,0,0,0,40,0,0,0
hmckc.maestroweb.com/,benign,21,2,0,0,0,0,1,0,0,0,0,21,0,0,0
poemhunter.com/poem/the-ten-lepers/,benign,35,1,2,0,0,0,3,0,0,0,0,35,0,0,0
fanpop.com/spots/jun-matsumoto/images,benign,37,1,1,0,0,0,3,0,0,0,0,37,0,0,0
facecouncil.org/,benign,16,1,0,0,0,0,1,0,0,0,0,16,0,0,0
factmonster.com/ce6/people/A0809182.html,benign,40,2,0,0,8,0,3,0,0,0,0,40,0,0,0
mylife.com/c-2123302385,benign,23,1,1,0,10,0,1,0,0,0,0,23,0,0,0
barnesandnoble.com/w/hero-living-rudy-reyes/1100173214,benign,54,1,3,0,10,0,3,0,0,0,0,54,0,0,0
facebook.com/pages/Sergio-Vitanza-Belgrave/179652016207,benign,55,1,2,0,12,0,3,0,0,0,0,55,0,0,0
jigsaw.com/scid5327852/peter_m_blaikie.xhtml,benign,44,2,0,0,7,0,2,0,0,2,0,44,0,0,0
http://rt.com/in-vision/oles-buzina-last-respects/assassinated-oles-journalist-buzina/,benign,86,1,7,0,0,0,6,0,0,0,6,73,0,1,0
http://torcache.net/torrent/2463A34D382BCD98F471FB5A7F028D2B49EBE011.torrent?title=[kickass.to]vmware.workstation.9.0.2.build.1031769.final.serial,benign,146,11,0,0,35,1,4,1,0,2,12,57,0,1,0
ihavenet.com/nfl-2008-new-york-giants-aim-to-repeat-as-NFL-champions.html,benign,73,2,10,0,4,0,1,0,0,0,0,73,0,0,0
ca.linkedin.com/pub/daniel-belanger/15/b37/b62,benign,46,2,1,0,6,0,5,0,0,0,0,46,0,0,0
2merkato.com/20110920355/afdb-to-co-finance-ethiopian-power-line-to-kenya,benign,73,1,8,0,12,0,2,0,0,0,0,73,0,0,0
jdcarr.com/forsale.htm,benign,22,2,0,0,0,0,1,0,0,0,0,22,0,0,0
lyrics.com/cant-hold-us-down-lyrics-christina-aguilera.html,benign,59,2,6,0,0,0,1,0,0,0,0,59,0,0,0
croonet.com/start/G_NDg4MDQwMQ%3D%3D/,benign,37,1,0,0,3,0,3,0,2,1,0,37,0,0,0
soloautotuning.com/nissan-juke/,benign,31,1,1,0,0,0,2,0,0,0,0,31,0,0,0
totalwrestlinguk.co.uk/wcw-ppv.php,benign,34,3,1,0,0,0,1,0,0,0,0,34,0,0,0
armchairgm.wikia.com/1957_NCAA_Men%27s_Division_I_Basketball_Tournament,benign,71,2,0,0,6,0,1,0,1,6,0,71,0,0,0
facebook.com/TheLateLateShowwithCraigFerguson?filter=3,benign,54,1,0,0,1,1,1,1,0,2,0,45,0,0,0
baseball-almanac.com/teamstats/roster.php?y=1985&t=MON,benign,54,2,1,0,4,2,2,1,0,4,0,41,0,0,0
alibris.com/search/books/author/Pratt%2C%20Fletcher,benign,51,1,0,0,3,0,4,0,2,0,0,51,0,0,0
smartshoppingmontreal.com/store.php?s=146,benign,41,2,0,0,3,1,1,1,0,2,0,35,0,0,0
http://elitedaily.com/entertainment/film/uncle-wears-princess-dress-movie-niece/976238/,benign,87,1,5,0,6,0,7,0,0,0,14,66,0,1,0
dipity.com/timeline/NTSB-FedEx-Crash/,benign,37,1,2,0,0,0,3,0,0,0,0,37,0,0,0
facebook.com/pages/London-Ice-Dawgs-Youth-Hockey-Club/221260881220211,benign,69,1,5,0,15,0,3,0,0,0,0,69,0,0,0
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18648,benign,69,2,0,0,5,1,3,1,0,2,0,56,0,0,0
kalamu.com/bol/2008/04/14/kevin-mahogany-%e2%80%9cjust-my-imagination%e2%80%9d/,benign,79,1,4,0,16,0,6,0,6,0,0,79,0,0,0
baltimorebeatdown.com/2010/4/20/1433515/baltimore-ravens-2010-schedule,benign,70,1,3,0,18,0,5,0,0,0,0,70,0,0,0
mylife.com/roygiff,benign,18,1,0,0,0,0,1,0,0,0,0,18,0,0,0
linkedin.com/pub/dir/chris/benoit,benign,33,1,0,0,0,0,4,0,0,0,0,33,0,0,0
youtube.com/watch?v=AEXM7LxEwig,benign,31,1,0,0,1,1,1,1,0,2,0,17,0,0,0
allposters.co.uk/-st/Tessier-Posters_c82413_.htm,benign,48,3,2,0,5,0,2,0,0,2,0,48,0,0,0
montrealselectlimo.com/,benign,23,1,0,0,0,0,1,0,0,0,0,23,0,0,0
wiley.com/bw/editors.asp?ref=1098-1616,benign,38,2,1,0,8,1,2,1,0,2,0,24,0,0,0
theposselist.com/agencies/indiana/indianapolis/,benign,47,1,0,0,0,0,4,0,0,0,0,47,0,0,0
montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html,benign,75,2,0,0,7,0,4,0,0,0,0,75,0,0,0
katu.com/traffic/live,benign,21,1,0,0,0,0,2,0,0,0,0,21,0,0,0
http://torcache.net/torrent/C17420F0CEB6D995732BAE67BD73B51B505005EA.torrent?title=[kickass.to]counter.strike.source,benign,116,5,0,0,25,1,4,1,0,2,12,57,0,1,0
hollow-art.com/base/jessalyn-gilsig-heroes,benign,42,1,3,0,0,0,2,0,0,0,0,42,0,0,0
theglobeandmail.com/life/health/leslie-roberts-works-out-hard-to-overcome-a-poor-family-health-history/article1558802/,benign,118,1,11,0,7,0,5,0,0,0,0,118,0,0,0
burbed.com/,benign,11,1,0,0,0,0,1,0,0,0,0,11,0,0,0
mylife.com/c-1956134312,benign,23,1,1,0,10,0,1,0,0,0,0,23,0,0,0
ca.linkedin.com/pub/dir/Angela/+/ca-4880-Vancouver%2C-Canada-Area,benign,65,2,4,0,5,0,5,0,1,0,0,65,0,0,0
mylife.com/damonhenrysr,benign,23,1,0,0,0,0,1,0,0,0,0,23,0,0,0
rottentomatoes.com/m/the_swimming_pool/,benign,39,1,0,0,0,0,3,0,0,2,0,39,0,0,0
aceshowbiz.com/celebrity/dianne_wiest/,benign,38,1,0,0,0,0,3,0,0,1,0,38,0,0,0
https://medium.com/human-parts/the-laziest-coming-out-story-you-ve-ever-heard-a9f877acdd14?source=has-recommended,benign,113,1,11,0,6,1,4,1,0,2,10,72,1,0,0
elyrics.net/read/p/prince-lyrics/why-you-wanna-treat-me-so-bad-lyrics.html,benign,74,2,8,0,0,0,4,0,0,0,0,74,0,0,0
checksure.biz/directors-da-121.htm,benign,34,2,2,0,3,0,1,0,0,0,0,34,0,0,0
people.famouswhy.com/ramzi_yousef/,benign,34,2,0,0,0,0,2,0,0,1,0,34,0,0,0
wn.com/Raymond,benign,14,1,0,0,0,0,1,0,0,0,0,14,0,0,0
youtube.com/watch?v=aYRauv5oeXQ,benign,31,1,0,0,1,1,1,1,0,2,0,17,0,0,0
armchairgm.wikia.com/San_Diego_Chargers,benign,39,2,0,0,0,0,1,0,0,2,0,39,0,0,0
imartial.com/,benign,13,1,0,0,0,0,1,0,0,0,0,13,0,0,0
theglobeandmail.com/report-on-business/careers/susan-pinker/why-we-cant-really-assess-our-own-skills-and-performance/article1896412/,benign,132,1,12,0,7,0,6,0,0,0,0,132,0,0,0
doom.ocremix.org/,benign,17,2,0,0,0,0,1,0,0,0,0,17,0,0,0
yidio.com/celebrity/ted+lange,benign,29,1,0,0,0,0,2,0,0,0,0,29,0,0,0
mondotimes.com/1/world/ca/63/3144/27447,benign,39,1,0,0,12,0,6,0,0,0,0,39,0,0,0
montrealgazette.com/health/Cancer+fight+hits+home+Alouettes+Marc+Olivier+Brouillette/5589710/story.html,benign,103,2,0,0,7,0,4,0,0,0,0,103,0,0,0
wanderingcommuter.blogspot.com/2009/10/are-philippine-gay-indie-films-really.html,benign,81,3,5,0,6,0,3,0,0,0,0,81,0,0,0
http://qz.com/371908/the-greeks-money-already-stuffed-under-mattresses-may-learn-their-fate-this-weekend/,benign,105,1,12,0,6,0,5,0,0,0,6,92,0,1,0
baseball-almanac.com/yearly/yr1887a.shtml,benign,41,2,1,0,4,0,2,0,0,0,0,41,0,0,0
worthpoint.com/worthopedia/1881-rogers-silver-plate-tea-pot-sugar-bowl,benign,70,1,7,0,4,0,2,0,0,0,0,70,0,0,0
daylife.com/topic/Gabriel_Aubry,benign,31,1,0,0,0,0,2,0,0,1,0,31,0,0,0
chnm.gmu.edu/dimenovels/romance_series.html,benign,43,3,0,0,0,0,2,0,0,1,0,43,0,0,0
mafiaslugger.blogspot.com/,benign,26,2,0,0,0,0,1,0,0,0,0,26,0,0,0
forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?990,benign,61,3,0,0,3,0,3,1,0,1,0,57,0,0,0
amazon.com/Lonely-Planet-British-Columbia-Fanselow/dp/1864502207,benign,64,1,4,0,10,0,3,0,0,0,0,64,0,0,0
flightsimhangar.com/fsblog/?p=1061,benign,34,1,0,0,4,1,2,1,0,2,0,27,0,0,0
comtedegrasse.org/history.html,benign,30,2,0,0,0,0,1,0,0,0,0,30,0,0,0
section303.com/jp-dumont-bought-out-by-the-nashville-predators-11886,benign,68,1,8,0,8,0,1,0,0,0,0,68,0,0,0
zimbio.com/Marshon+Brooks,benign,25,1,0,0,0,0,1,0,0,0,0,25,0,0,0
linkedin.com/pub/dir/donald/harvey,benign,34,1,0,0,0,0,4,0,0,0,0,34,0,0,0
scnow.com/sports/2011/mar/18/patriots-reflect-1986-naia-national-championship-ar-1598780/,benign,89,1,7,0,17,0,6,0,0,0,0,89,0,0,0
songlyrics.com/doobie-brothers/sweet-maxine-lyrics/,benign,51,1,3,0,0,0,3,0,0,0,0,51,0,0,0
http://babal.net/downloads_details/497/%D9%83%D8%A7%D8%B8%D9%85-%D8%A7%D9%84%D8%B3%D8%A7%D9%87%D8%B1---%D8%A7%D9%86%D8%AA-%D8%A7%D9%84%D8%AE%D8%A7%D8%B3%D8%B1,benign,158,1,5,0,45,0,5,0,38,1,9,142,0,1,0
http://zozo.jp/shop/americanragcie/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign,111,1,0,0,15,8,5,1,0,22,7,21,0,1,0
crisiscampmontreal.wordpress.com/,benign,33,2,0,0,0,0,1,0,0,0,0,33,0,0,0
broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/stations/tvlinks.html,benign,98,5,2,0,2,1,5,1,1,2,0,35,0,0,0
johndouglasmindhunter.com/forums/viewtopic.php?t=6383,benign,53,2,0,0,4,1,2,1,0,2,0,46,0,0,0
rachelperry.wordpress.com/2010/07/02/zach-and-angie-houston-wedding-photography/,benign,80,2,5,0,8,0,5,0,0,0,0,80,0,0,0
iraqwarheroes.org/wightman.htm,benign,30,2,0,0,0,0,1,0,0,0,0,30,0,0,0
legacy.com/obituaries/herald/obituary.aspx?n=jeffrey-m-klein&pid=149024269,benign,74,2,2,0,9,2,3,1,0,4,0,42,0,0,0
associatedcontent.com/article/2907580/2010_nfl_predictions_buffalo_bills.html,benign,77,2,0,0,11,0,3,0,0,4,0,77,0,0,0
company-formations-ireland.com/companies-registration-office.html,benign,65,2,4,0,0,0,1,0,0,0,0,65,0,0,0
eagletribune.com/obituaries/x1305242071/Matilda-Sirois-81,benign,57,1,2,0,12,0,3,0,0,0,0,57,0,0,0
funnybumblog.com/just-for-laughs-gags-accidental-shooting-prank/,benign,64,1,6,0,0,0,2,0,0,0,0,64,0,0,0
en.wikipedia.org/wiki/Aria_(disambiguation),benign,43,2,0,0,0,0,2,0,0,1,0,43,0,0,0
urbanspoon.com/r/6/764245/restaurant/Locust-Street-Deli-Cafe-Walnut-Creek,benign,73,1,5,0,7,0,5,0,0,0,0,73,0,0,0
facebook.com/people/Randall-Moss/1118160021,benign,43,1,1,0,10,0,3,0,0,0,0,43,0,0,0
kansas.com/2011/10/25/2076791/a-history-of-kemper-arena-in-pictures.html,benign,72,2,6,0,15,0,5,0,0,0,0,72,0,0,0
en.wikipedia.org/wiki/KBWF,benign,26,2,0,0,0,0,2,0,0,0,0,26,0,0,0
manta.com/c/mt7wwmh/jason-rhoades,benign,33,1,1,0,1,0,3,0,0,0,0,33,0,0,0
amazon.com/Pink-Motel-VHS-Phyllis-Diller/dp/6301930185,benign,54,1,4,0,10,0,3,0,0,0,0,54,0,0,0
allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html,benign,97,3,7,0,6,0,3,0,0,0,0,97,0,0,0
wn.com/lewislavoie,benign,18,1,0,0,0,0,1,0,0,0,0,18,0,0,0
packersnews.greenbaypressgazette.com/article/20111027/PKR01/111027128/Green-Bay-Packers-quarterback-Aaron-Rodgers-zeroing-in-on-record-breaking-season,benign,150,2,11,0,19,0,5,0,0,0,0,150,0,0,0
en.wikipedia.org/wiki/Will_Work_for_Food_(TV_show),benign,50,2,0,0,0,0,2,0,0,5,0,50,0,0,0
kwqc.com/Global/story.asp?S=15903666,benign,36,2,0,0,8,1,2,1,0,2,0,25,0,0,0
christianacare.org/,benign,19,1,0,0,0,0,1,0,0,0,0,19,0,0,0
jets.nhl.com/club/news.htm?id=569847,benign,36,3,0,0,6,1,2,1,0,2,0,26,0,0,0
gamefilmexpress.com/,benign,20,1,0,0,0,0,1,0,0,0,0,20,0,0,0
wolfslatkin.com/Attorneys/Albert-B-Wolf.shtml,benign,45,2,2,0,0,0,2,0,0,0,0,45,0,0,0
tv.com/shows/bewitched/the-house-that-uncle-arthur-built-25554/,benign,63,1,6,0,5,0,4,0,0,0,0,63,0,0,0
garybruce.bandcamp.com/,benign,23,2,0,0,0,0,1,0,0,0,0,23,0,0,0
facebook.com/people/Chester-Brown/1321855909,benign,44,1,1,0,10,0,3,0,0,0,0,44,0,0,0
movies.msn.com/celebrities/celebrity-biography/dean-stockwell/,benign,62,2,2,0,0,0,4,0,0,0,0,62,0,0,0
ibnlive.in.com/news/ram-sampath-to-compose-for-rock-the-shaadi/190544-8-66.html,benign,79,3,9,0,9,0,3,0,0,0,0,79,0,0,0
washingtonexaminer.com/news/2011/11/safrica-top-politician-faces-bribery-accusations?category=18,benign,96,1,5,0,8,1,4,1,0,2,0,84,0,0,0
fordfocus2012.org/,benign,18,1,0,0,4,0,1,0,0,0,0,18,0,0,0
salary-money.com/samuel-eto-salary-euro-625000.php,benign,50,2,5,0,6,0,1,0,0,0,0,50,0,0,0
classicrockforums.com/forum/f53/rip-jim-clench-10766/,benign,53,1,3,0,7,0,4,0,0,0,0,53,0,0,0
youtube.com/watch?v=093nXYvngLc,benign,31,1,0,0,3,1,1,1,0,2,0,17,0,0,0
en.wikipedia.org/wiki/List_of_hemophilia_organizations,benign,54,2,0,0,0,0,2,0,0,3,0,54,0,0,0
last.fm/music/Arcade+Fire,benign,25,1,0,0,0,0,2,0,0,0,0,25,0,0,0
evri.com/person/charles-l.-frink-0x5ae8da,benign,41,2,3,0,3,0,2,0,0,0,0,41,0,0,0
en.wikipedia.org/wiki/St._Vincent_Mercy_Children%27s_Hospital,benign,61,3,0,0,2,0,2,0,1,4,0,61,0,0,0
pennyfather.com/_nameindex.html,benign,31,2,0,0,0,0,1,0,0,1,0,31,0,0,0
soccer365.com/news/u_s_news/m_l_s/6633/de_rosario_named_mls_mvp,benign,63,1,0,0,7,0,5,0,0,8,0,63,0,0,0
lindaguarino.com/detail.asp?listingid=w32666&agentid=111138&searchtype=ByCorp,benign,77,2,0,0,11,3,1,1,0,6,0,27,0,0,0
facebook.com/pages/CFMB/107472729281906,benign,39,1,0,0,15,0,3,0,0,0,0,39,0,0,0
jeopardylabs.com/,benign,17,1,0,0,0,0,1,0,0,0,0,17,0,0,0
wn.com/The_Montreal_Star,benign,24,1,0,0,0,0,1,0,0,2,0,24,0,0,0
linkedin.com/company/universal-studios,benign,38,1,1,0,0,0,2,0,0,0,0,38,0,0,0
http://mixi.jp/share.pl?u=http://alfalfalfa.com/articles/117917.html&k=e09afc106e473491952cfe324aa83aabe5b07446,benign,111,4,0,0,31,2,7,1,0,4,7,9,0,1,0
facebook.com/WilburWatson,benign,25,1,0,0,0,0,1,0,0,0,0,25,0,0,0
yougabsports.com/pt/The-Almost-All-Time-San-Diego-Chargers/blog.htm,benign,67,2,6,0,0,0,3,0,0,0,0,67,0,0,0
filecrop.com/GhostGirl-Tonya-Hurley-loca-por-amor-.pdf.html,benign,59,3,6,0,0,0,1,0,0,0,0,59,0,0,0
